game_id,pair_id,black_ai,white_ai,winner,winner_ai,result_for_black,moves_count,black_total_time_ms,white_total_time_ms,black_avg_time_ms,white_avg_time_ms,black_total_nodes,white_total_nodes,black_avg_nodes,white_avg_nodes,max_moves_reached
402,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5204,17340.543,11.852,1734.0543,526,35600,52.6,3560.0,False
403,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3902,17296.519,11.839,1729.6519,526,35600,52.6,3560.0,False
404,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2574,17323.8786,11.8257,1732.3879,526,35600,52.6,3560.0,False
405,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,120.1268,17375.9189,12.0127,1737.5919,526,35600,52.6,3560.0,False
406,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.0735,17517.7868,11.9074,1751.7787,526,35600,52.6,3560.0,False
407,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9183,17350.0263,11.7918,1735.0026,526,35600,52.6,3560.0,False
408,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0178,17368.2174,11.8018,1736.8217,526,35600,52.6,3560.0,False
409,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.6303,17286.8895,11.863,1728.6889,526,35600,52.6,3560.0,False
410,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.855,17292.8841,11.7855,1729.2884,526,35600,52.6,3560.0,False
411,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1249,17216.546,11.8125,1721.6546,526,35600,52.6,3560.0,False
412,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.242,17216.4808,11.8242,1721.6481,526,35600,52.6,3560.0,False
413,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4909,17221.8861,11.8491,1722.1886,526,35600,52.6,3560.0,False
414,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5114,17362.771,11.8511,1736.2771,526,35600,52.6,3560.0,False
415,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,120.231,17331.1431,12.0231,1733.1143,526,35600,52.6,3560.0,False
416,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4422,17351.6287,11.8442,1735.1629,526,35600,52.6,3560.0,False
417,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.979,17302.5625,11.7979,1730.2563,526,35600,52.6,3560.0,False
418,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.8531,17332.4883,11.8853,1733.2488,526,35600,52.6,3560.0,False
419,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3157,17194.3788,11.8316,1719.4379,526,35600,52.6,3560.0,False
420,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0609,17221.8014,11.8061,1722.1801,526,35600,52.6,3560.0,False
421,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0597,17205.79,11.806,1720.579,526,35600,52.6,3560.0,False
422,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.459,17280.7043,11.8459,1728.0704,526,35600,52.6,3560.0,False
423,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.4279,17210.7462,11.7428,1721.0746,526,35600,52.6,3560.0,False
424,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.2033,17226.0785,11.7203,1722.6079,526,35600,52.6,3560.0,False
425,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.7677,17215.172,11.7768,1721.5172,526,35600,52.6,3560.0,False
426,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.9179,17339.8142,11.8918,1733.9814,526,35600,52.6,3560.0,False
427,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.582,17292.2535,11.8582,1729.2254,526,35600,52.6,3560.0,False
428,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5925,17303.947,11.8593,1730.3947,526,35600,52.6,3560.0,False
429,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.0155,17351.8991,11.8015,1735.1899,526,35600,52.6,3560.0,False
430,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.5923,17366.3067,11.8592,1736.6307,526,35600,52.6,3560.0,False
431,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,116.95,17270.1925,11.695,1727.0193,526,35600,52.6,3560.0,False
432,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2117,17294.5844,11.8212,1729.4584,526,35600,52.6,3560.0,False
433,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2969,17195.7775,11.8297,1719.5777,526,35600,52.6,3560.0,False
434,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.9898,17266.894,11.799,1726.6894,526,35600,52.6,3560.0,False
435,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1537,17268.7662,11.8154,1726.8766,526,35600,52.6,3560.0,False
436,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.2009,17294.488,11.8201,1729.4488,526,35600,52.6,3560.0,False
437,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.1951,17345.6328,11.9195,1734.5633,526,35600,52.6,3560.0,False
438,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3344,17426.8406,11.8334,1742.6841,526,35600,52.6,3560.0,False
439,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.6909,17289.3791,11.8691,1728.9379,526,35600,52.6,3560.0,False
440,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.8389,17301.5775,11.7839,1730.1578,526,35600,52.6,3560.0,False
441,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4653,17232.2457,11.8465,1723.2246,526,35600,52.6,3560.0,False
442,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.8811,17306.0366,11.8881,1730.6037,526,35600,52.6,3560.0,False
443,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.1659,17323.9732,11.8166,1732.3973,526,35600,52.6,3560.0,False
444,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.079,17355.6037,11.8079,1735.5604,526,35600,52.6,3560.0,False
445,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,119.5398,17425.7156,11.954,1742.5716,526,35600,52.6,3560.0,False
446,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.7427,17482.226,11.8743,1748.2226,526,35600,52.6,3560.0,False
447,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4048,17292.1195,11.8405,1729.212,526,35600,52.6,3560.0,False
448,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.4023,17307.9808,11.8402,1730.7981,526,35600,52.6,3560.0,False
449,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,117.6169,17195.3344,11.7617,1719.5334,526,35600,52.6,3560.0,False
450,Easy_vs_Hard,Easy,Hard,white,Hard,loss,20,118.3151,17283.7135,11.8315,1728.3713,526,35600,52.6,3560.0,False
451,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6409.2519,64.3421,801.1565,8.0428,17087,360,2135.88,45.0,False
452,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6409.8727,64.7996,801.2341,8.1,17087,360,2135.88,45.0,False
453,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6408.6006,64.0067,801.0751,8.0008,17087,360,2135.88,45.0,False
454,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.3748,64.7491,801.5468,8.0936,17087,360,2135.88,45.0,False
455,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6416.5802,64.5265,802.0725,8.0658,17087,360,2135.88,45.0,False
456,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6423.2287,64.5761,802.9036,8.072,17087,360,2135.88,45.0,False
457,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6438.186,64.7648,804.7733,8.0956,17087,360,2135.88,45.0,False
458,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6451.6417,64.7032,806.4552,8.0879,17087,360,2135.88,45.0,False
459,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6428.4934,64.5271,803.5617,8.0659,17087,360,2135.88,45.0,False
460,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6423.2768,64.6611,802.9096,8.0826,17087,360,2135.88,45.0,False
461,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6425.0582,64.5968,803.1323,8.0746,17087,360,2135.88,45.0,False
462,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6450.2789,64.5862,806.2849,8.0733,17087,360,2135.88,45.0,False
463,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6428.6156,64.4689,803.5769,8.0586,17087,360,2135.88,45.0,False
464,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6402.7782,65.228,800.3473,8.1535,17087,360,2135.88,45.0,False
465,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6425.908,64.6504,803.2385,8.0813,17087,360,2135.88,45.0,False
466,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.5193,65.0558,804.5649,8.132,17087,360,2135.88,45.0,False
467,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6411.1393,65.0258,801.3924,8.1282,17087,360,2135.88,45.0,False
468,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6409.6159,64.872,801.202,8.109,17087,360,2135.88,45.0,False
469,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6414.9513,64.5422,801.8689,8.0678,17087,360,2135.88,45.0,False
470,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6435.7829,64.762,804.4729,8.0953,17087,360,2135.88,45.0,False
471,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.2695,64.7258,800.7837,8.0907,17087,360,2135.88,45.0,False
472,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6415.8467,64.6395,801.9808,8.0799,17087,360,2135.88,45.0,False
473,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6422.9362,64.6726,802.867,8.0841,17087,360,2135.88,45.0,False
474,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6442.7622,64.7411,805.3453,8.0926,17087,360,2135.88,45.0,False
475,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6421.7655,64.7362,802.7207,8.092,17087,360,2135.88,45.0,False
476,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6418.0118,67.7177,802.2515,8.4647,17087,360,2135.88,45.0,False
477,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6439.6965,64.6513,804.9621,8.0814,17087,360,2135.88,45.0,False
478,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6472.6647,64.6382,809.0831,8.0798,17087,360,2135.88,45.0,False
479,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6471.8306,65.2472,808.9788,8.1559,17087,360,2135.88,45.0,False
480,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6455.6892,64.0965,806.9611,8.0121,17087,360,2135.88,45.0,False
481,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6466.6849,65.134,808.3356,8.1418,17087,360,2135.88,45.0,False
482,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6466.5092,64.7127,808.3136,8.0891,17087,360,2135.88,45.0,False
483,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6457.3152,65.3022,807.1644,8.1628,17087,360,2135.88,45.0,False
484,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6468.198,64.9305,808.5248,8.1163,17087,360,2135.88,45.0,False
485,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6461.6018,64.6054,807.7002,8.0757,17087,360,2135.88,45.0,False
486,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6484.6855,65.1637,810.5857,8.1455,17087,360,2135.88,45.0,False
487,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6452.43,64.9293,806.5537,8.1162,17087,360,2135.88,45.0,False
488,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6426.4288,64.8723,803.3036,8.109,17087,360,2135.88,45.0,False
489,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6439.0599,64.7584,804.8825,8.0948,17087,360,2135.88,45.0,False
490,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6453.2817,64.7107,806.6602,8.0888,17087,360,2135.88,45.0,False
491,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6419.4236,63.9635,802.428,7.9954,17087,360,2135.88,45.0,False
492,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6400.5776,64.7462,800.0722,8.0933,17087,360,2135.88,45.0,False
493,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6410.0314,64.7042,801.2539,8.088,17087,360,2135.88,45.0,False
494,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6438.9143,64.844,804.8643,8.1055,17087,360,2135.88,45.0,False
495,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6401.0573,64.5069,800.1322,8.0634,17087,360,2135.88,45.0,False
496,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6427.1781,64.4334,803.3973,8.0542,17087,360,2135.88,45.0,False
497,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6438.1075,66.6287,804.7634,8.3286,17087,360,2135.88,45.0,False
498,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6462.1629,65.013,807.7704,8.1266,17087,360,2135.88,45.0,False
499,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6423.017,64.57,802.8771,8.0712,17087,360,2135.88,45.0,False
500,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6400.4398,64.8575,800.055,8.1072,17087,360,2135.88,45.0,False
501,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6414.4477,64.7856,801.806,8.0982,17087,360,2135.88,45.0,False
502,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6431.6846,64.877,803.9606,8.1096,17087,360,2135.88,45.0,False
503,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6408.2755,64.2998,801.0344,8.0375,17087,360,2135.88,45.0,False
504,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6399.8166,64.5776,799.9771,8.0722,17087,360,2135.88,45.0,False
505,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6410.0687,64.4045,801.2586,8.0506,17087,360,2135.88,45.0,False
506,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.3896,64.861,804.5487,8.1076,17087,360,2135.88,45.0,False
507,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.5077,64.5261,800.8135,8.0658,17087,360,2135.88,45.0,False
508,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.1266,64.8712,800.7658,8.1089,17087,360,2135.88,45.0,False
509,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6416.3886,64.4334,802.0486,8.0542,17087,360,2135.88,45.0,False
510,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6427.3657,64.8,803.4207,8.1,17087,360,2135.88,45.0,False
511,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6408.253,65.1363,801.0316,8.142,17087,360,2135.88,45.0,False
512,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6402.0944,64.7517,800.2618,8.094,17087,360,2135.88,45.0,False
513,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6410.7809,64.7918,801.3476,8.099,17087,360,2135.88,45.0,False
514,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6433.9482,64.7715,804.2435,8.0964,17087,360,2135.88,45.0,False
515,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6404.3206,64.9436,800.5401,8.118,17087,360,2135.88,45.0,False
516,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6397.8381,64.7448,799.7298,8.0931,17087,360,2135.88,45.0,False
517,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.5979,64.8304,801.5747,8.1038,17087,360,2135.88,45.0,False
518,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6427.522,65.4696,803.4403,8.1837,17087,360,2135.88,45.0,False
519,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6401.0566,64.5298,800.1321,8.0662,17087,360,2135.88,45.0,False
520,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.6641,64.5849,801.583,8.0731,17087,360,2135.88,45.0,False
521,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6424.1392,64.3608,803.0174,8.0451,17087,360,2135.88,45.0,False
522,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6438.8374,64.7428,804.8547,8.0928,17087,360,2135.88,45.0,False
523,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6417.7912,64.5784,802.2239,8.0723,17087,360,2135.88,45.0,False
524,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6416.5493,64.5559,802.0687,8.0695,17087,360,2135.88,45.0,False
525,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6423.448,64.392,802.931,8.049,17087,360,2135.88,45.0,False
526,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6450.7517,64.1034,806.344,8.0129,17087,360,2135.88,45.0,False
527,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.3907,64.4942,801.5488,8.0618,17087,360,2135.88,45.0,False
528,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.7102,64.6127,800.8388,8.0766,17087,360,2135.88,45.0,False
529,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6425.2041,64.6983,803.1505,8.0873,17087,360,2135.88,45.0,False
530,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6438.7268,64.3762,804.8409,8.047,17087,360,2135.88,45.0,False
531,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.3278,64.6233,800.791,8.0779,17087,360,2135.88,45.0,False
532,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6403.0342,64.922,800.3793,8.1152,17087,360,2135.88,45.0,False
533,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6413.8465,64.6745,801.7308,8.0843,17087,360,2135.88,45.0,False
534,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6430.5343,65.0572,803.8168,8.1321,17087,360,2135.88,45.0,False
535,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6405.864,64.5813,800.733,8.0727,17087,360,2135.88,45.0,False
536,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6431.1797,64.7524,803.8975,8.0941,17087,360,2135.88,45.0,False
537,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6440.7836,64.7318,805.0979,8.0915,17087,360,2135.88,45.0,False
538,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6454.2634,65.6873,806.7829,8.2109,17087,360,2135.88,45.0,False
539,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6433.9304,64.4735,804.2413,8.0592,17087,360,2135.88,45.0,False
540,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6404.7018,64.2868,800.5877,8.0359,17087,360,2135.88,45.0,False
541,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6417.9885,64.4963,802.2486,8.062,17087,360,2135.88,45.0,False
542,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6426.4526,65.0233,803.3066,8.1279,17087,360,2135.88,45.0,False
543,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6409.305,64.9004,801.1631,8.1125,17087,360,2135.88,45.0,False
544,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6400.3521,64.8889,800.044,8.1111,17087,360,2135.88,45.0,False
545,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.1458,64.4609,801.5182,8.0576,17087,360,2135.88,45.0,False
546,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6440.1467,64.689,805.0183,8.0861,17087,360,2135.88,45.0,False
547,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6401.9852,64.9561,800.2481,8.1195,17087,360,2135.88,45.0,False
548,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6401.2226,64.8875,800.1528,8.1109,17087,360,2135.88,45.0,False
549,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6414.1222,64.6506,801.7653,8.0813,17087,360,2135.88,45.0,False
550,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6430.7205,64.454,803.8401,8.0568,17087,360,2135.88,45.0,False
551,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.8934,64.9825,800.8617,8.1228,17087,360,2135.88,45.0,False
552,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.3078,64.9067,801.5385,8.1133,17087,360,2135.88,45.0,False
553,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6413.9722,64.574,801.7465,8.0718,17087,360,2135.88,45.0,False
554,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6441.5014,64.9239,805.1877,8.1155,17087,360,2135.88,45.0,False
555,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6460.886,67.6288,807.6108,8.4536,17087,360,2135.88,45.0,False
556,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6475.3942,64.6182,809.4243,8.0773,17087,360,2135.88,45.0,False
557,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6477.2958,64.7035,809.662,8.0879,17087,360,2135.88,45.0,False
558,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6498.2334,66.4341,812.2792,8.3043,17087,360,2135.88,45.0,False
559,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6413.2724,64.8158,801.6591,8.102,17087,360,2135.88,45.0,False
560,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6415.7879,64.7613,801.9735,8.0952,17087,360,2135.88,45.0,False
561,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6414.7424,64.5174,801.8428,8.0647,17087,360,2135.88,45.0,False
562,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.358,64.3546,804.5447,8.0443,17087,360,2135.88,45.0,False
563,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6407.2125,64.2612,800.9016,8.0326,17087,360,2135.88,45.0,False
564,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6404.9743,64.6287,800.6218,8.0786,17087,360,2135.88,45.0,False
565,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6421.1664,64.7706,802.6458,8.0963,17087,360,2135.88,45.0,False
566,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6429.8431,64.5101,803.7304,8.0638,17087,360,2135.88,45.0,False
567,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6413.2471,64.3723,801.6559,8.0465,17087,360,2135.88,45.0,False
568,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6404.771,64.6969,800.5964,8.0871,17087,360,2135.88,45.0,False
569,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6412.0286,64.6939,801.5036,8.0867,17087,360,2135.88,45.0,False
570,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.3466,64.8802,804.5433,8.11,17087,360,2135.88,45.0,False
571,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6408.7148,64.7488,801.0893,8.0936,17087,360,2135.88,45.0,False
572,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6405.1287,64.8549,800.6411,8.1069,17087,360,2135.88,45.0,False
573,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6419.004,64.934,802.3755,8.1168,17087,360,2135.88,45.0,False
574,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6434.0917,64.4076,804.2615,8.051,17087,360,2135.88,45.0,False
575,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6398.6889,64.6635,799.8361,8.0829,17087,360,2135.88,45.0,False
576,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6403.3376,64.725,800.4172,8.0906,17087,360,2135.88,45.0,False
577,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6418.5815,64.3372,802.3227,8.0422,17087,360,2135.88,45.0,False
578,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6431.156,64.8857,803.8945,8.1107,17087,360,2135.88,45.0,False
579,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.8566,64.6665,800.8571,8.0833,17087,360,2135.88,45.0,False
580,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6411.6894,64.0458,801.4612,8.0057,17087,360,2135.88,45.0,False
581,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6421.3303,64.5521,802.6663,8.069,17087,360,2135.88,45.0,False
582,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6435.8242,65.3872,804.478,8.1734,17087,360,2135.88,45.0,False
583,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6407.6939,64.6882,800.9617,8.086,17087,360,2135.88,45.0,False
584,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6401.1258,64.5033,800.1407,8.0629,17087,360,2135.88,45.0,False
585,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6418.1213,64.8942,802.2652,8.1118,17087,360,2135.88,45.0,False
586,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.3043,64.7021,804.538,8.0878,17087,360,2135.88,45.0,False
587,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6403.9211,64.6522,800.4901,8.0815,17087,360,2135.88,45.0,False
588,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.7769,64.6452,800.8471,8.0807,17087,360,2135.88,45.0,False
589,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6417.0817,64.6938,802.1352,8.0867,17087,360,2135.88,45.0,False
590,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6427.1774,65.1591,803.3972,8.1449,17087,360,2135.88,45.0,False
591,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6407.1028,65.0324,800.8879,8.129,17087,360,2135.88,45.0,False
592,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6403.9493,64.3781,800.4937,8.0473,17087,360,2135.88,45.0,False
593,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6410.2045,64.6273,801.2756,8.0784,17087,360,2135.88,45.0,False
594,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6434.4315,65.0238,804.3039,8.128,17087,360,2135.88,45.0,False
595,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6403.5403,64.631,800.4425,8.0789,17087,360,2135.88,45.0,False
596,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6408.1365,64.3409,801.0171,8.0426,17087,360,2135.88,45.0,False
597,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6420.1129,64.7386,802.5141,8.0923,17087,360,2135.88,45.0,False
598,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6436.253,65.0852,804.5316,8.1357,17087,360,2135.88,45.0,False
599,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6414.1784,64.5376,801.7723,8.0672,17087,360,2135.88,45.0,False
600,Easy_vs_Hard,Hard,Easy,white,Easy,loss,16,6406.8911,64.4618,800.8614,8.0577,17087,360,2135.88,45.0,False
601,Medium_vs_Hard,Medium,Hard,black,Medium,win,33,13739.3473,58294.3767,808.1969,3643.3985,4290,93560,252.35,5847.5,False
602,Medium_vs_Hard,Medium,Hard,black,Medium,win,33,13858.4239,58406.4495,815.2014,3650.4031,4290,93560,252.35,5847.5,False
